0.15426008968609867,0.13721973094170403,1.0,0.0,0.0,67.0,69.0,95.0,68.0
0.15426008968609867,0.13721973094170403,1.0,1.0,0.0,0.0,68.0,90.0,70.0
0.15426008968609867,0.13721973094170403,1.0,2.0,0.0,70.0,65.0,90.0,68.0
0.15426008968609867,0.13721973094170403,1.0,3.0,71.0,0.0,65.0,96.0,69.0
0.15426008968609867,0.13721973094170403,1.0,0.0,0.0,67.0,0.0,96.0,67.0
0.15426008968609867,0.13721973094170403,1.0,1.0,0.0,0.0,0.0,90.0,69.0
0.15426008968609867,0.13721973094170403,1.0,2.0,0.0,68.0,0.0,86.0,67.0
0.15426008968609867,0.13721973094170403,1.0,3.0,67.0,67.0,65.0,102.0,66.0
0.15426008968609867,0.13721973094170403,1.0,0.0,0.0,0.0,0.0,99.0,68.0
0.15426008968609867,0.13721973094170403,1.0,1.0,0.0,0.0,0.0,88.0,68.0
0.15426008968609867,0.13721973094170403,1.0,2.0,0.0,66.0,0.0,87.0,70.0
0.15426008968609867,0.13721973094170403,1.0,3.0,0.0,66.0,0.0,101.0,0.0
0.1452914798206278,0.08699551569506726,1.0,0.0,0.0,0.0,0.0,77.0,68.0
0.1452914798206278,0.08699551569506726,1.0,1.0,0.0,0.0,0.0,87.0,72.0
0.1452914798206278,0.08699551569506726,1.0,2.0,0.0,0.0,66.0,103.0,68.0
0.1452914798206278,0.08699551569506726,1.0,3.0,0.0,69.0,0.0,99.0,68.0
0.1452914798206278,0.08699551569506726,1.0,0.0,0.0,0.0,0.0,76.0,68.0
0.1452914798206278,0.08699551569506726,1.0,1.0,0.0,0.0,64.0,0.0,70.0
0.1452914798206278,0.08699551569506726,1.0,2.0,0.0,0.0,67.0,103.0,70.0
0.1452914798206278,0.08699551569506726,1.0,3.0,0.0,67.0,0.0,95.0,68.0
0.1452914798206278,0.08699551569506726,1.0,0.0,0.0,0.0,66.0,89.0,68.0
0.1452914798206278,0.08699551569506726,1.0,1.0,0.0,0.0,69.0,97.0,76.0
0.1452914798206278,0.08699551569506726,1.0,2.0,0.0,0.0,0.0,101.0,70.0
0.1452914798206278,0.08699551569506726,1.0,3.0,0.0,68.0,0.0,96.0,69.0
0.273542600896861,0.12197309417040358,1.0,0.0,67.0,75.0,67.0,103.0,75.0
0.273542600896861,0.12197309417040358,1.0,1.0,0.0,78.0,78.0,113.0,85.0
0.273542600896861,0.12197309417040358,1.0,2.0,73.0,74.0,0.0,107.0,71.0
0.273542600896861,0.12197309417040358,1.0,3.0,72.0,68.0,67.0,91.0,75.0
0.273542600896861,0.12197309417040358,1.0,0.0,71.0,76.0,68.0,102.0,73.0
0.273542600896861,0.12197309417040358,1.0,1.0,0.0,80.0,79.0,114.0,85.0
0.273542600896861,0.12197309417040358,1.0,2.0,75.0,75.0,69.0,108.0,70.0
