0.5866188769414575,0.26045400238948624,2.0,0.0,110.0,89.0,68.0,72.0,74.0
0.5866188769414575,0.26045400238948624,2.0,1.0,102.0,87.0,73.0,70.0,73.0
0.5866188769414575,0.26045400238948624,2.0,2.0,98.0,90.0,82.0,68.0,68.0
0.5866188769414575,0.26045400238948624,2.0,3.0,74.0,80.0,70.0,68.0,71.0
0.5866188769414575,0.26045400238948624,2.0,0.0,109.0,81.0,69.0,72.0,76.0
0.5866188769414575,0.26045400238948624,2.0,1.0,100.0,89.0,73.0,0.0,74.0
0.5866188769414575,0.26045400238948624,2.0,2.0,101.0,94.0,84.0,80.0,69.0
0.5866188769414575,0.26045400238948624,2.0,3.0,73.0,78.0,72.0,67.0,71.0
0.5866188769414575,0.26045400238948624,2.0,0.0,113.0,86.0,78.0,74.0,75.0
0.5866188769414575,0.26045400238948624,2.0,1.0,115.0,97.0,74.0,78.0,71.0
0.5866188769414575,0.26045400238948624,2.0,2.0,101.0,93.0,88.0,82.0,70.0
0.5866188769414575,0.26045400238948624,2.0,3.0,76.0,76.0,68.0,68.0,72.0
0.5065710872162486,0.25806451612903225,2.0,0.0,69.0,91.0,86.0,67.0,75.0
0.5065710872162486,0.25806451612903225,2.0,1.0,85.0,76.0,75.0,0.0,0.0
0.5065710872162486,0.25806451612903225,2.0,2.0,83.0,68.0,72.0,0.0,71.0
0.5065710872162486,0.25806451612903225,2.0,3.0,0.0,0.0,73.0,70.0,71.0
0.5065710872162486,0.25806451612903225,2.0,0.0,72.0,90.0,88.0,73.0,73.0
0.5065710872162486,0.25806451612903225,2.0,1.0,93.0,85.0,68.0,74.0,77.0
0.5065710872162486,0.25806451612903225,2.0,2.0,79.0,67.0,79.0,0.0,70.0
0.5065710872162486,0.25806451612903225,2.0,3.0,0.0,0.0,72.0,67.0,70.0
0.5065710872162486,0.25806451612903225,2.0,0.0,74.0,93.0,90.0,76.0,74.0
0.5065710872162486,0.25806451612903225,2.0,1.0,89.0,79.0,70.0,73.0,78.0
0.5065710872162486,0.25806451612903225,2.0,2.0,78.0,67.0,82.0,68.0,69.0
0.5065710872162486,0.25806451612903225,2.0,3.0,0.0,68.0,72.0,0.0,70.0
0.3859020310633214,0.26523297491039427,2.0,0.0,0.0,73.0,70.0,82.0,89.0
0.3859020310633214,0.26523297491039427,2.0,1.0,80.0,92.0,72.0,80.0,79.0
0.3859020310633214,0.26523297491039427,2.0,2.0,82.0,72.0,82.0,71.0,78.0
0.3859020310633214,0.26523297491039427,2.0,3.0,0.0,0.0,69.0,0.0,82.0
0.3859020310633214,0.26523297491039427,2.0,0.0,0.0,73.0,69.0,76.0,89.0
0.3859020310633214,0.26523297491039427,2.0,1.0,0.0,0.0,71.0,67.0,77.0
0.3859020310633214,0.26523297491039427,2.0,2.0,77.0,68.0,84.0,70.0,79.0
0.3859020310633214,0.26523297491039427,2.0,3.0,0.0,0.0,68.0,65.0,82.0
0.3859020310633214,0.26523297491039427,2.0,0.0,0.0,71.0,69.0,77.0,88.0
0.3859020310633214,0.26523297491039427,2.0,1.0,0.0,0.0,73.0,0.0,77.0
0.3859020310633214,0.26523297491039427,2.0,2.0,81.0,70.0,85.0,69.0,77.0
0.3859020310633214,0.26523297491039427,2.0,3.0,0.0,0.0,70.0,68.0,82.0
0.23655913978494625,0.23536439665471923,2.0,0.0,0.0,0.0,75.0,67.0,93.0
0.23655913978494625,0.23536439665471923,2.0,1.0,0.0,68.0,67.0,66.0,68.0
0.23655913978494625,0.23536439665471923,2.0,2.0,0.0,0.0,68.0,84.0,80.0
0.23655913978494625,0.23536439665471923,2.0,3.0,0.0,0.0,0.0,0.0,71.0
0.23655913978494625,0.23536439665471923,2.0,0.0,0.0,0.0,82.0,72.0,93.0
0.23655913978494625,0.23536439665471923,2.0,1.0,0.0,66.0,76.0,0.0,80.0
0.23655913978494625,0.23536439665471923,2.0,2.0,0.0,0.0,68.0,89.0,83.0
0.23655913978494625,0.23536439665471923,2.0,3.0,0.0,0.0,0.0,0.0,71.0
0.23655913978494625,0.23536439665471923,2.0,0.0,0.0,0.0,84.0,78.0,95.0
0.23655913978494625,0.23536439665471923,2.0,1.0,0.0,66.0,66.0,89.0,72.0
0.23655913978494625,0.23536439665471923,2.0,2.0,0.0,0.0,70.0,84.0,80.0
0.23655913978494625,0.23536439665471923,2.0,3.0,0.0,0.0,82.0,88.0,90.0
0.15412186379928317,0.1959378733572282,2.0,0.0,0.0,0.0,71.0,81.0,82.0
0.15412186379928317,0.1959378733572282,2.0,1.0,68.0,72.0,67.0,0.0,0.0
0.15412186379928317,0.1959378733572282,2.0,2.0,0.0,67.0,70.0,0.0,78.0
0.15412186379928317,0.1959378733572282,2.0,3.0,0.0,0.0,0.0,0.0,0.0
0.15412186379928317,0.1959378733572282,2.0,0.0,0.0,0.0,68.0,0.0,82.0
0.15412186379928317,0.1959378733572282,2.0,1.0,0.0,65.0,68.0,82.0,76.0
0.15412186379928317,0.1959378733572282,2.0,2.0,0.0,0.0,70.0,77.0,74.0
0.15412186379928317,0.1959378733572282,2.0,3.0,0.0,0.0,0.0,74.0,69.0
0.15412186379928317,0.1959378733572282,2.0,0.0,0.0,0.0,75.0,85.0,76.0
0.15412186379928317,0.1959378733572282,2.0,1.0,0.0,66.0,65.0,82.0,77.0
0.15412186379928317,0.1959378733572282,2.0,2.0,0.0,70.0,73.0,81.0,83.0
0.15412186379928317,0.1959378733572282,2.0,3.0,0.0,0.0,0.0,69.0,70.0
0.07407407407407407,0.2019115890083632,2.0,0.0,0.0,66.0,70.0,73.0,80.0
0.07407407407407407,0.2019115890083632,2.0,1.0,0.0,69.0,68.0,86.0,70.0
0.07407407407407407,0.2019115890083632,2.0,2.0,0.0,0.0,67.0,76.0,70.0
0.07407407407407407,0.2019115890083632,2.0,3.0,0.0,0.0,67.0,69.0,70.0
0.07407407407407407,0.2019115890083632,2.0,0.0,0.0,0.0,69.0,66.0,81.0
0.07407407407407407,0.2019115890083632,2.0,1.0,0.0,67.0,78.0,0.0,0.0
0.07407407407407407,0.2019115890083632,2.0,2.0,0.0,0.0,66.0,79.0,71.0
0.07407407407407407,0.2019115890083632,2.0,3.0,0.0,0.0,0.0,0.0,69.0
0.07407407407407407,0.2019115890083632,2.0,0.0,0.0,0.0,70.0,68.0,79.0
0.07407407407407407,0.2019115890083632,2.0,1.0,0.0,69.0,79.0,0.0,0.0
0.07407407407407407,0.2019115890083632,2.0,2.0,0.0,0.0,66.0,79.0,71.0
0.07407407407407407,0.2019115890083632,2.0,3.0,0.0,0.0,0.0,0.0,69.0
0.13022700119474312,0.2616487455197133,2.0,0.0,0.0,0.0,67.0,87.0,68.0
0.13022700119474312,0.2616487455197133,2.0,1.0,0.0,0.0,0.0,0.0,0.0
0.13022700119474312,0.2616487455197133,2.0,2.0,0.0,0.0,66.0,75.0,72.0
0.13022700119474312,0.2616487455197133,2.0,3.0,0.0,0.0,72.0,79.0,68.0
0.13022700119474312,0.2616487455197133,2.0,0.0,0.0,0.0,68.0,84.0,77.0
0.13022700119474312,0.2616487455197133,2.0,1.0,0.0,0.0,69.0,88.0,83.0
0.13022700119474312,0.2616487455197133,2.0,2.0,0.0,0.0,0.0,68.0,69.0
0.13022700119474312,0.2616487455197133,2.0,3.0,0.0,0.0,0.0,73.0,68.0
0.13022700119474312,0.2616487455197133,2.0,0.0,0.0,0.0,68.0,80.0,79.0
0.13022700119474312,0.2616487455197133,2.0,1.0,0.0,70.0,70.0,0.0,79.0
0.13022700119474312,0.2616487455197133,2.0,2.0,0.0,0.0,67.0,69.0,80.0
0.13022700119474312,0.2616487455197133,2.0,3.0,0.0,0.0,66.0,70.0,0.0
0.22939068100358423,0.18518518518518517,2.0,0.0,0.0,66.0,73.0,0.0,100.0
0.22939068100358423,0.18518518518518517,2.0,1.0,0.0,0.0,68.0,84.0,89.0
0.22939068100358423,0.18518518518518517,2.0,2.0,0.0,0.0,66.0,97.0,86.0
0.22939068100358423,0.18518518518518517,2.0,3.0,0.0,71.0,68.0,103.0,100.0
0.22939068100358423,0.18518518518518517,2.0,0.0,0.0,0.0,71.0,96.0,99.0
0.22939068100358423,0.18518518518518517,2.0,1.0,0.0,0.0,68.0,81.0,93.0
0.22939068100358423,0.18518518518518517,2.0,2.0,0.0,0.0,66.0,96.0,85.0
0.22939068100358423,0.18518518518518517,2.0,3.0,68.0,69.0,65.0,104.0,88.0
0.22939068100358423,0.18518518518518517,2.0,0.0,0.0,0.0,72.0,97.0,99.0
0.22939068100358423,0.18518518518518517,2.0,1.0,0.0,0.0,67.0,80.0,93.0
0.22939068100358423,0.18518518518518517,2.0,2.0,0.0,0.0,66.0,96.0,90.0
0.22939068100358423,0.18518518518518517,2.0,3.0,0.0,0.0,68.0,0.0,73.0
0.23655913978494625,0.1039426523297491,2.0,0.0,0.0,68.0,64.0,85.0,77.0
0.23655913978494625,0.1039426523297491,2.0,1.0,69.0,0.0,76.0,0.0,100.0
0.23655913978494625,0.1039426523297491,2.0,2.0,0.0,66.0,69.0,89.0,86.0
0.23655913978494625,0.1039426523297491,2.0,3.0,0.0,0.0,76.0,92.0,93.0
0.23655913978494625,0.1039426523297491,2.0,0.0,0.0,68.0,68.0,81.0,78.0
0.23655913978494625,0.1039426523297491,2.0,1.0,70.0,0.0,75.0,84.0,82.0
0.23655913978494625,0.1039426523297491,2.0,2.0,0.0,68.0,65.0,90.0,84.0
0.23655913978494625,0.1039426523297491,2.0,3.0,0.0,0.0,74.0,88.0,90.0
0.23655913978494625,0.1039426523297491,2.0,0.0,0.0,68.0,0.0,83.0,0.0
0.23655913978494625,0.1039426523297491,2.0,1.0,0.0,0.0,75.0,83.0,97.0
0.23655913978494625,0.1039426523297491,2.0,2.0,0.0,69.0,67.0,0.0,85.0
0.23655913978494625,0.1039426523297491,2.0,3.0,0.0,0.0,72.0,89.0,90.0
0.32616487455197135,0.18399044205495818,2.0,0.0,0.0,76.0,98.0,69.0,94.0
0.32616487455197135,0.18399044205495818,2.0,1.0,68.0,75.0,86.0,0.0,93.0
0.32616487455197135,0.18399044205495818,2.0,2.0,76.0,77.0,88.0,0.0,100.0
0.32616487455197135,0.18399044205495818,2.0,3.0,74.0,0.0,87.0,74.0,98.0
0.32616487455197135,0.18399044205495818,2.0,0.0,0.0,75.0,98.0,69.0,93.0
0.32616487455197135,0.18399044205495818,2.0,1.0,0.0,75.0,86.0,65.0,93.0
0.32616487455197135,0.18399044205495818,2.0,2.0,72.0,77.0,89.0,72.0,100.0
0.32616487455197135,0.18399044205495818,2.0,3.0,74.0,66.0,90.0,76.0,101.0
0.32616487455197135,0.18399044205495818,2.0,0.0,0.0,78.0,98.0,70.0,93.0
0.32616487455197135,0.18399044205495818,2.0,1.0,0.0,77.0,86.0,0.0,0.0
0.32616487455197135,0.18399044205495818,2.0,2.0,74.0,78.0,91.0,68.0,99.0
0.32616487455197135,0.18399044205495818,2.0,3.0,76.0,68.0,89.0,76.0,100.0
0.32855436081242534,0.08004778972520908,2.0,0.0,0.0,69.0,69.0,0.0,117.0
0.32855436081242534,0.08004778972520908,2.0,1.0,75.0,86.0,94.0,72.0,0.0
0.32855436081242534,0.08004778972520908,2.0,2.0,73.0,69.0,80.0,73.0,75.0
0.32855436081242534,0.08004778972520908,2.0,3.0,0.0,0.0,76.0,0.0,99.0
0.32855436081242534,0.08004778972520908,2.0,0.0,0.0,67.0,69.0,0.0,117.0
0.32855436081242534,0.08004778972520908,2.0,1.0,0.0,87.0,94.0,70.0,126.0
0.32855436081242534,0.08004778972520908,2.0,2.0,71.0,71.0,80.0,73.0,79.0
0.32855436081242534,0.08004778972520908,2.0,3.0,0.0,0.0,74.0,71.0,99.0
0.32855436081242534,0.08004778972520908,2.0,0.0,0.0,69.0,70.0,0.0,117.0
0.32855436081242534,0.08004778972520908,2.0,1.0,0.0,86.0,94.0,69.0,126.0
0.32855436081242534,0.08004778972520908,2.0,2.0,74.0,72.0,80.0,73.0,77.0
0.32855436081242534,0.08004778972520908,2.0,3.0,0.0,0.0,75.0,71.0,97.0
0.23297491039426524,0.053763440860215055,2.0,0.0,0.0,0.0,66.0,77.0,74.0
0.23297491039426524,0.053763440860215055,2.0,1.0,0.0,68.0,76.0,77.0,0.0
0.23297491039426524,0.053763440860215055,2.0,2.0,0.0,73.0,72.0,91.0,82.0
0.23297491039426524,0.053763440860215055,2.0,3.0,0.0,0.0,0.0,84.0,77.0
0.23297491039426524,0.053763440860215055,2.0,0.0,0.0,0.0,70.0,0.0,84.0
0.23297491039426524,0.053763440860215055,2.0,1.0,0.0,69.0,75.0,72.0,101.0
0.23297491039426524,0.053763440860215055,2.0,2.0,0.0,71.0,72.0,92.0,82.0
0.23297491039426524,0.053763440860215055,2.0,3.0,0.0,0.0,68.0,79.0,76.0
0.23297491039426524,0.053763440860215055,2.0,0.0,0.0,0.0,66.0,70.0,84.0
0.23297491039426524,0.053763440860215055,2.0,1.0,0.0,67.0,76.0,75.0,103.0
0.23297491039426524,0.053763440860215055,2.0,2.0,0.0,71.0,73.0,91.0,81.0
0.23297491039426524,0.053763440860215055,2.0,3.0,0.0,0.0,66.0,79.0,81.0
0.16009557945041816,0.06929510155316607,2.0,0.0,0.0,0.0,66.0,71.0,84.0
0.16009557945041816,0.06929510155316607,2.0,1.0,0.0,0.0,79.0,92.0,87.0
0.16009557945041816,0.06929510155316607,2.0,2.0,0.0,67.0,68.0,80.0,85.0
0.16009557945041816,0.06929510155316607,2.0,3.0,0.0,70.0,68.0,69.0,81.0
0.16009557945041816,0.06929510155316607,2.0,0.0,0.0,0.0,67.0,71.0,89.0
0.16009557945041816,0.06929510155316607,2.0,1.0,0.0,0.0,79.0,0.0,86.0
0.16009557945041816,0.06929510155316607,2.0,2.0,0.0,66.0,68.0,81.0,83.0
0.16009557945041816,0.06929510155316607,2.0,3.0,0.0,67.0,0.0,69.0,79.0
0.16009557945041816,0.06929510155316607,2.0,0.0,0.0,0.0,65.0,70.0,90.0
0.16009557945041816,0.06929510155316607,2.0,1.0,0.0,0.0,79.0,0.0,84.0
0.16009557945041816,0.06929510155316607,2.0,2.0,0.0,66.0,67.0,81.0,82.0
0.16009557945041816,0.06929510155316607,2.0,3.0,0.0,0.0,0.0,68.0,82.0
0.06332138590203107,0.07885304659498207,2.0,0.0,0.0,0.0,69.0,83.0,69.0
0.06332138590203107,0.07885304659498207,2.0,1.0,0.0,0.0,67.0,81.0,80.0
0.06332138590203107,0.07885304659498207,2.0,2.0,0.0,0.0,72.0,82.0,81.0
0.06332138590203107,0.07885304659498207,2.0,3.0,0.0,0.0,67.0,89.0,85.0
0.06332138590203107,0.07885304659498207,2.0,0.0,0.0,0.0,68.0,82.0,71.0
0.06332138590203107,0.07885304659498207,2.0,1.0,0.0,69.0,68.0,72.0,82.0
0.06332138590203107,0.07885304659498207,2.0,2.0,0.0,0.0,73.0,84.0,79.0
0.06332138590203107,0.07885304659498207,2.0,3.0,0.0,0.0,66.0,89.0,77.0
0.06332138590203107,0.07885304659498207,2.0,0.0,0.0,0.0,68.0,81.0,78.0
0.06332138590203107,0.07885304659498207,2.0,1.0,0.0,0.0,72.0,0.0,82.0
0.06332138590203107,0.07885304659498207,2.0,2.0,0.0,0.0,72.0,83.0,81.0
0.06332138590203107,0.07885304659498207,2.0,3.0,0.0,0.0,65.0,92.0,79.0
0.06332138590203107,0.07885304659498207,2.0,0.0,0.0,0.0,68.0,80.0,73.0
0.06332138590203107,0.07885304659498207,2.0,1.0,0.0,0.0,67.0,0.0,0.0
0.06332138590203107,0.07885304659498207,2.0,2.0,0.0,0.0,71.0,80.0,76.0
0.06332138590203107,0.07885304659498207,2.0,3.0,0.0,0.0,71.0,80.0,92.0
0.06332138590203107,0.07885304659498207,2.0,0.0,0.0,0.0,65.0,79.0,74.0
