0.32855436081242534	0.08004778972520908	2.0	-1.0	493.47284715845325	73.25	75.11111111111111	79.58333333333333	71.5	102.63636363636364	Hall2
0.15426008968609867	0.13721973094170403	1.0	-1.0	38.31636288675249	69.0	67.28571428571429	66.4	93.33333333333333	68.18181818181819	Bedroom1
0.42891278375149344	0.11589008363201912	1.0	-1.0	243.3742283950617	83.83333333333333	84.25	81.25	89.75	81.22222222222223	Kitchen
0.7085201793721974	0.011659192825112108	1.0	-1.0	159.58333333333334	76.75	104.08333333333333	74.25	69.33333333333333	73.08333333333333	Outside
0.7682198327359617	0.24133811230585425	1.0	-1.0	165.41821854912763	116.16666666666667	101.9090909090909	69.2	71.16666666666667	69.9090909090909	CleanLab
0.6499402628434886	0.17562724014336917	2.0	-1.0	240.54419191919192	86.66666666666667	80.25	97.0	69.25	90.0	Hall1
0.7550776583034647	0.06332138590203107	2.0	-1.0	143.58099753331084	71.14285714285714	73.27272727272727	72.875	0.0	75.0909090909091	Bedroom5
0.37037037037037035	0.15531660692951016	1.0	-1.0	475.7469444444444	86.33333333333333	86.25	82.08333333333333	87.4	77.75	Commons
0.7491039426523297	0.18399044205495818	2.0	-1.0	250.35324839302112	78.66666666666667	80.5	73.36363636363636	68.75	76.5	Bathroom3
0.6349775784753363	0.2358744394618834	1.0	-1.0	283.90236965615753	107.25	90.83333333333333	73.0909090909091	70.11111111111111	75.91666666666667	Commons
0.3859020310633214	0.26523297491039427	2.0	-1.0	146.64645691609977	80.0	74.14285714285714	73.5	72.5	81.58333333333333	Stairs
0.06332138590203107	0.07885304659498207	2.0	-1.0	61.28029384756658	0.0	69.0	68.66666666666667	81.8	78.36363636363636	Bedroom3
0.7919282511210762	0.06367713004484304	1.0	-1.0	579.5223765432098	102.91666666666667	101.83333333333333	71.88888888888889	68.75	71.41666666666667	Media
0.37037037037037035	0.08243727598566308	1.0	-1.0	103.89525022956843	71.3	76.81818181818181	72.91666666666667	93.16666666666667	88.0	Kitchen
0.8231780167264038	0.21863799283154123	1.0	-1.0	195.64069992857873	106.5	94.83333333333333	66.63636363636364	68.22222222222223	68.36363636363636	CleanLab
0.2891278375149343	0.07168458781362007	1.0	-1.0	113.87626543209876	70.4	71.9	71.75	104.11111111111111	74.8	Bedroom1
0.07407407407407407	0.2019115890083632	2.0	-1.0	83.5375	0.0	67.75	70.0	74.5	73.0	Bedroom2
0.23655913978494625	0.23536439665471923	2.0	-1.0	205.9711111111111	0.0	66.66666666666667	73.8	79.66666666666667	81.33333333333333	Bedroom2
0.5065710872162486	0.25806451612903225	2.0	-1.0	230.9896875318845	80.22222222222223	78.4	77.25	71.0	72.54545454545455	Stairs
0.7670250896057348	0.11827956989247312	2.0	-1.0	106.27666666666666	78.2	72.0	72.2	0.0	76.1	Bathroom3
0.26547085201793724	0.17040358744394618	1.0	-1.0	145.38922839506174	71.5	75.77777777777777	71.6	117.83333333333333	73.41666666666667	Bathroom1
0.590134529147982	0.011659192825112108	1.0	-1.0	205.31514003673095	70.72727272727273	76.66666666666667	82.5	67.5	78.58333333333333	Outside
0.5758661887694145	0.13859020310633213	1.0	-1.0	370.46539485766755	91.5	85.41666666666667	83.58333333333333	73.7	78.63636363636364	Commons
0.07085201793721974	0.19551569506726457	1.0	-1.0	31.797500000000003	0.0	0.0	0.0	74.3	67.75	Outside
0.1452914798206278	0.08699551569506726	1.0	-1.0	92.73154040404042	0.0	68.0	66.4	93.0	69.58333333333333	Bedroom1
0.6332138590203107	0.0884109916367981	1.0	-1.0	112.23885802469135	101.66666666666667	102.0	91.91666666666667	79.2	85.44444444444444	Kitchen
0.6523297491039427	0.08602150537634409	2.0	-1.0	200.66793632053373	86.66666666666667	80.0	96.5	69.14285714285714	90.0909090909091	Hall1
0.8076463560334528	0.23655913978494625	2.0	-1.0	32.22283950617284	75.5	68.8	69.4	0.0	71.77777777777777	Bedroom4
0.927120669056153	0.07885304659498207	2.0	-1.0	19.76303854875284	71.14285714285714	68.0	68.33333333333333	0.0	70.71428571428571	Bedroom5
0.2962962962962963	0.22939068100358423	1.0	-1.0	240.30036357734414	82.21739130434783	80.04347826086956	79.16666666666667	99.13636363636364	71.4090909090909	DirtyLab
0.14336917562724014	0.24253285543608125	1.0	-1.0	309.4590969671462	78.22222222222223	77.625	69.66666666666667	109.72727272727273	70.5	DirtyLab
0.4336917562724014	0.1863799283154122	1.0	-1.0	340.3752777777778	86.5	75.5	91.08333333333333	87.83333333333333	79.8	Commons
0.22511210762331837	0.2699551569506726	1.0	-1.0	43.56784664830119	70.58333333333333	71.0	67.1	104.9090909090909	68.58333333333333	DirtyLab
0.5209080047789725	0.11230585424133811	1.0	-1.0	257.2263888888889	88.16666666666667	89.0	91.75	87.0	85.0	Kitchen
0.8878923766816144	0.009865470852017937	1.0	-1.0	142.21527777777774	89.33333333333333	82.91666666666667	66.0	67.0	69.0	Outside
0.36200716845878134	0.23416965352449223	1.0	-1.0	284.3856175390266	86.5	73.0	84.08333333333333	97.18181818181819	81.72727272727273	Commons
0.6914798206278027	0.11838565022421525	1.0	-1.0	529.5902777777777	111.0	101.25	69.41666666666667	67.16666666666667	68.25	Media
0.9080047789725209	0.2270011947431302	2.0	-1.0	53.98728395061728	76.7	71.0	67.77777777777777	0.0	68.2	Bedroom4
0.23655913978494625	0.1039426523297491	2.0	-1.0	80.97985307621673	69.5	67.83333333333333	71.0	86.4	87.45454545454545	Bathroom2
