807.0,214.0,1.0,0.0,104.0,98.0,0.0,0.0
807.0,214.0,1.0,1.0,93.0,94.0,0.0,0.0
807.0,214.0,1.0,2.0,87.0,88.0,0.0,0.0
807.0,214.0,1.0,3.0,98.0,99.0,70.0,73.0
807.0,214.0,1.0,0.0,104.0,97.0,0.0,0.0
807.0,214.0,1.0,1.0,93.0,95.0,0.0,0.0
807.0,214.0,1.0,2.0,86.0,88.0,0.0,0.0
807.0,214.0,1.0,3.0,98.0,100.0,0.0,0.0
807.0,214.0,1.0,0.0,104.0,97.0,0.0,0.0
807.0,214.0,1.0,1.0,94.0,94.0,0.0,0.0
807.0,214.0,1.0,2.0,86.0,90.0,0.0,0.0
807.0,214.0,1.0,3.0,100.0,99.0,0.0,0.0
944.0,221.0,1.0,0.0,100.0,89.0,0.0,0.0
944.0,221.0,1.0,1.0,93.0,93.0,0.0,0.0
944.0,221.0,1.0,2.0,94.0,87.0,0.0,0.0
944.0,221.0,1.0,3.0,101.0,100.0,67.0,70.0
944.0,221.0,1.0,0.0,85.0,86.0,0.0,0.0
944.0,221.0,1.0,1.0,95.0,94.0,0.0,64.0
944.0,221.0,1.0,2.0,87.0,95.0,0.0,0.0
944.0,221.0,1.0,3.0,109.0,97.0,64.0,71.0
944.0,221.0,1.0,0.0,109.0,97.0,73.0,65.0
944.0,221.0,1.0,1.0,103.0,90.0,66.0,0.0
944.0,221.0,1.0,2.0,109.0,99.0,0.0,0.0
944.0,221.0,1.0,3.0,120.0,108.0,72.0,70.0
649.0,154.0,1.0,0.0,0.0,105.0,0.0,0.0
649.0,154.0,1.0,1.0,0.0,78.0,72.0,0.0
649.0,154.0,1.0,2.0,0.0,0.0,0.0,0.0
649.0,154.0,1.0,3.0,0.0,0.0,0.0,0.0
649.0,154.0,1.0,0.0,88.0,98.0,76.0,0.0
649.0,154.0,1.0,1.0,81.0,73.0,74.0,74.0
649.0,154.0,1.0,2.0,83.0,90.0,73.0,86.0
649.0,154.0,1.0,3.0,88.0,79.0,81.0,83.0
649.0,154.0,1.0,0.0,88.0,98.0,75.0,90.0
649.0,154.0,1.0,1.0,78.0,80.0,74.0,79.0
649.0,154.0,1.0,2.0,86.0,90.0,68.0,0.0
649.0,154.0,1.0,3.0,88.0,93.0,81.0,83.0
649.0,154.0,1.0,0.0,88.0,98.0,75.0,90.0
649.0,154.0,1.0,1.0,78.0,80.0,0.0,79.0
649.0,154.0,1.0,2.0,86.0,90.0,68.0,0.0
649.0,154.0,1.0,3.0,0.0,93.0,0.0,0.0
649.0,154.0,1.0,0.0,78.0,83.0,68.0,0.0
649.0,154.0,1.0,1.0,84.0,87.0,65.0,83.0
649.0,154.0,1.0,2.0,73.0,87.0,87.0,96.0
649.0,154.0,1.0,3.0,83.0,100.0,84.0,77.0
649.0,154.0,1.0,0.0,89.0,75.0,90.0,100.0
649.0,154.0,1.0,1.0,0.0,0.0,0.0,83.0
649.0,154.0,1.0,2.0,69.0,81.0,90.0,86.0
649.0,154.0,1.0,3.0,82.0,70.0,86.0,92.0
649.0,154.0,1.0,0.0,0.0,86.0,93.0,0.0
649.0,154.0,1.0,1.0,0.0,0.0,0.0,80.0
649.0,154.0,1.0,2.0,0.0,0.0,0.0,82.0
649.0,154.0,1.0,3.0,0.0,85.0,0.0,89.0
649.0,154.0,1.0,0.0,0.0,0.0,95.0,91.0
649.0,154.0,1.0,1.0,0.0,0.0,0.0,0.0
649.0,154.0,1.0,2.0,0.0,81.0,86.0,86.0
649.0,154.0,1.0,3.0,0.0,0.0,0.0,0.0
649.0,154.0,1.0,0.0,0.0,79.0,91.0,83.0
649.0,154.0,1.0,1.0,0.0,0.0,0.0,0.0
649.0,154.0,1.0,2.0,0.0,69.0,81.0,82.0
649.0,154.0,1.0,3.0,0.0,81.0,0.0,90.0
493.0,197.0,1.0,0.0,76.0,84.0,99.0,91.0
493.0,197.0,1.0,1.0,0.0,0.0,0.0,79.0
493.0,197.0,1.0,2.0,0.0,69.0,81.0,82.0
493.0,197.0,1.0,3.0,0.0,81.0,0.0,90.0
649.0,154.0,1.0,0.0,76.0,84.0,99.0,91.0
649.0,154.0,1.0,1.0,0.0,0.0,0.0,79.0
649.0,154.0,1.0,2.0,76.0,0.0,0.0,0.0
649.0,154.0,1.0,3.0,0.0,0.0,72.0,0.0
493.0,197.0,1.0,0.0,0.0,84.0,0.0,0.0
493.0,197.0,1.0,1.0,0.0,0.0,0.0,0.0
493.0,197.0,1.0,2.0,73.0,75.0,90.0,83.0
493.0,197.0,1.0,3.0,0.0,0.0,72.0,0.0
649.0,154.0,1.0,0.0,0.0,84.0,0.0,0.0
649.0,154.0,1.0,1.0,0.0,0.0,0.0,0.0
649.0,154.0,1.0,2.0,73.0,75.0,90.0,83.0
649.0,154.0,1.0,3.0,0.0,0.0,0.0,0.0
493.0,197.0,1.0,0.0,0.0,0.0,0.0,0.0
493.0,197.0,1.0,1.0,0.0,75.0,68.0,79.0
493.0,197.0,1.0,2.0,75.0,74.0,90.0,0.0
493.0,197.0,1.0,3.0,0.0,0.0,0.0,0.0
649.0,154.0,1.0,0.0,0.0,0.0,0.0,0.0
649.0,154.0,1.0,1.0,0.0,75.0,68.0,79.0
649.0,154.0,1.0,2.0,75.0,74.0,90.0,0.0
649.0,154.0,1.0,3.0,0.0,0.0,0.0,0.0
649.0,154.0,1.0,0.0,74.0,72.0,83.0,82.0
649.0,154.0,1.0,1.0,0.0,0.0,0.0,0.0
649.0,154.0,1.0,2.0,78.0,70.0,74.0,84.0
649.0,154.0,1.0,3.0,70.0,75.0,82.0,75.0
649.0,154.0,1.0,0.0,0.0,78.0,68.0,68.0
