659.0,281.0,2.0,0.0,0.0,0.0,0.0,0.0
659.0,281.0,2.0,1.0,0.0,0.0,0.0,0.0
659.0,281.0,2.0,2.0,0.0,0.0,0.0,0.0
659.0,281.0,2.0,3.0,0.0,0.0,0.0,0.0
659.0,281.0,2.0,0.0,0.0,0.0,0.0,0.0
659.0,281.0,2.0,1.0,0.0,0.0,0.0,0.0
659.0,281.0,2.0,2.0,0.0,0.0,0.0,0.0
659.0,281.0,2.0,3.0,0.0,0.0,0.0,0.0
659.0,281.0,2.0,0.0,0.0,0.0,0.0,0.0
659.0,281.0,2.0,1.0,0.0,0.0,0.0,0.0
659.0,281.0,2.0,2.0,0.0,0.0,0.0,0.0
659.0,281.0,2.0,3.0,0.0,0.0,0.0,0.0
481.0,276.0,2.0,0.0,0.0,0.0,0.0,0.0
481.0,276.0,2.0,1.0,0.0,0.0,0.0,0.0
481.0,276.0,2.0,2.0,0.0,0.0,0.0,0.0
481.0,276.0,2.0,3.0,0.0,0.0,0.0,0.0
481.0,276.0,2.0,0.0,0.0,0.0,0.0,0.0
481.0,276.0,2.0,1.0,0.0,0.0,0.0,0.0
481.0,276.0,2.0,2.0,0.0,0.0,0.0,0.0
481.0,276.0,2.0,3.0,0.0,0.0,0.0,0.0
481.0,276.0,2.0,0.0,0.0,0.0,0.0,0.0
481.0,276.0,2.0,1.0,0.0,0.0,0.0,0.0
481.0,276.0,2.0,2.0,0.0,0.0,0.0,0.0
481.0,276.0,2.0,3.0,0.0,0.0,0.0,0.0
353.0,250.0,2.0,0.0,0.0,0.0,0.0,0.0
353.0,250.0,2.0,1.0,0.0,0.0,0.0,0.0
353.0,250.0,2.0,2.0,0.0,0.0,0.0,0.0
353.0,250.0,2.0,3.0,0.0,0.0,0.0,0.0
353.0,250.0,2.0,0.0,0.0,0.0,0.0,0.0
353.0,250.0,2.0,1.0,0.0,0.0,0.0,0.0
353.0,250.0,2.0,2.0,0.0,0.0,0.0,0.0
353.0,250.0,2.0,3.0,0.0,0.0,0.0,0.0
353.0,250.0,2.0,0.0,0.0,0.0,0.0,0.0
353.0,250.0,2.0,1.0,0.0,0.0,0.0,0.0
353.0,250.0,2.0,2.0,0.0,0.0,0.0,0.0
353.0,250.0,2.0,3.0,0.0,0.0,0.0,0.0
227.0,255.0,2.0,0.0,0.0,0.0,0.0,0.0
227.0,255.0,2.0,1.0,0.0,0.0,0.0,0.0
227.0,255.0,2.0,2.0,0.0,0.0,0.0,0.0
227.0,255.0,2.0,3.0,0.0,0.0,0.0,0.0
227.0,255.0,2.0,0.0,0.0,0.0,0.0,0.0
227.0,255.0,2.0,1.0,0.0,0.0,0.0,0.0
227.0,255.0,2.0,2.0,0.0,0.0,0.0,0.0
227.0,255.0,2.0,3.0,0.0,0.0,0.0,0.0
227.0,255.0,2.0,0.0,0.0,0.0,0.0,0.0
227.0,255.0,2.0,1.0,0.0,0.0,0.0,0.0
227.0,255.0,2.0,2.0,0.0,0.0,0.0,0.0
227.0,255.0,2.0,3.0,0.0,0.0,0.0,0.0
79.0,189.0,2.0,0.0,0.0,0.0,0.0,0.0
79.0,189.0,2.0,1.0,0.0,0.0,0.0,0.0
79.0,189.0,2.0,2.0,0.0,0.0,0.0,0.0
79.0,189.0,2.0,3.0,0.0,0.0,0.0,0.0
79.0,189.0,2.0,0.0,0.0,0.0,0.0,0.0
79.0,189.0,2.0,1.0,0.0,0.0,0.0,0.0
79.0,189.0,2.0,2.0,0.0,0.0,0.0,0.0
79.0,189.0,2.0,3.0,0.0,0.0,0.0,0.0
79.0,189.0,2.0,0.0,0.0,0.0,0.0,0.0
79.0,189.0,2.0,1.0,0.0,0.0,0.0,0.0
79.0,189.0,2.0,2.0,0.0,0.0,0.0,0.0
79.0,189.0,2.0,3.0,0.0,0.0,0.0,0.0
132.0,284.0,2.0,0.0,0.0,0.0,0.0,0.0
132.0,284.0,2.0,1.0,0.0,0.0,0.0,0.0
132.0,284.0,2.0,2.0,0.0,0.0,0.0,0.0
132.0,284.0,2.0,3.0,0.0,0.0,0.0,0.0
132.0,284.0,2.0,0.0,0.0,0.0,0.0,0.0
132.0,284.0,2.0,1.0,0.0,0.0,0.0,0.0
132.0,284.0,2.0,2.0,0.0,0.0,0.0,0.0
132.0,284.0,2.0,3.0,0.0,0.0,0.0,0.0
132.0,284.0,2.0,0.0,0.0,0.0,0.0,0.0
132.0,284.0,2.0,1.0,0.0,0.0,0.0,0.0
132.0,284.0,2.0,2.0,0.0,0.0,0.0,0.0
132.0,284.0,2.0,3.0,0.0,0.0,0.0,0.0
251.0,160.0,2.0,0.0,0.0,0.0,0.0,0.0
251.0,160.0,2.0,1.0,0.0,0.0,0.0,0.0
251.0,160.0,2.0,2.0,0.0,0.0,0.0,0.0
251.0,160.0,2.0,3.0,0.0,0.0,0.0,0.0
251.0,160.0,2.0,0.0,0.0,0.0,0.0,0.0
251.0,160.0,2.0,1.0,0.0,0.0,0.0,0.0
251.0,160.0,2.0,2.0,0.0,0.0,0.0,0.0
251.0,160.0,2.0,3.0,0.0,0.0,0.0,0.0
251.0,160.0,2.0,0.0,0.0,0.0,0.0,0.0
251.0,160.0,2.0,1.0,0.0,0.0,0.0,0.0
251.0,160.0,2.0,2.0,0.0,0.0,0.0,0.0
251.0,160.0,2.0,3.0,0.0,0.0,0.0,0.0
250.0,68.0,2.0,0.0,0.0,0.0,0.0,0.0
250.0,68.0,2.0,1.0,0.0,0.0,0.0,0.0
250.0,68.0,2.0,2.0,0.0,0.0,0.0,0.0
250.0,68.0,2.0,3.0,0.0,0.0,0.0,0.0
250.0,68.0,2.0,0.0,0.0,0.0,0.0,0.0
250.0,68.0,2.0,1.0,0.0,0.0,0.0,0.0
